username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Warm 106.9,52926972,"Seattle, WA",2023-01-20 15:42:04,"See Gloria, Cyndi, Belinda and Dolly rock football jerseys in new video for “Gonna Be You” - https://t.co/Y2eVA7gAUU https://t.co/HavEYr1qHU",0,Zapier.com,
AM 880 KIXI,74809060,"Seattle, WA",2023-01-20 15:40:56,"See Gloria, Cyndi, Belinda and Dolly rock football jerseys in new video for “Gonna Be You” - https://t.co/HlDu6c6SVE https://t.co/OGCIant3eL",0,Zapier.com,
M.J.,892248401131089920,"Seattle, WA",2023-01-20 15:33:50,@JayCuda @therealdyzio Wait wtf. This can’t be right. Seattle’s baseball and football stadiums are literally next d… https://t.co/BomGhxdWkx,0,Twitter for iPhone,
Samuel Sunderaraj,1631815051,"Seattle, WA",2023-01-20 15:24:45,@barrycunningham I thought football folks should only stay in the football lane. As per Laura Ingram 😀,0,Twitter for iPhone,
Seattle Dissidence 🏈 🇵🇷+🇲🇽,982456653818740736,"Seattle, WA",2023-01-20 15:23:05,"Don’t have any dogs in the race this wknd, so all I want is 4 ultra competitive exciting games

Don’t care who wins… https://t.co/Ftv1sJXxtl",0,Twitter for iPhone,
WhitchDoctorWho,193706196,Cape Town,2023-01-20 15:08:54,"@PrinceSobayeni1 Blood boils every time you post a young talent from SA, no one from SAFA tracks them/people on the… https://t.co/OcaF47nCek",0,Twitter Web App,
Allrecipes,180066380,"Seattle, WA",2023-01-20 15:04:09,"Your football playoff-watching recipe, Part II:
Giant Bacon-Wrapped Meatballs https://t.co/rDKHiZJmCD",6,True Anthem,
93.3 KJR,43278228,Seattle,2023-01-20 15:04:03,Happy Bud Light Football Friday! @gbellseattle joins @ChuckPowellKJR &amp; @BuckyJacobsen right now with the latest… https://t.co/jHRVYvuqpF,1,Twitter Web App,
ileia,830509582724182017,"Snohomish, WA",2023-01-20 15:02:48,@manINthemiddl @hakidaw @SigmaKeane @RMBlancoZz @MadridXtra You watch football with your eyes not fotmob or whoscored ratings,0,Twitter for iPhone,
Glebe Football Club,535806514,"Chislehurst, Kent",2023-01-20 15:00:00,"2️⃣4️⃣ HOURS TO GO ⏳ 

We travel to face @KenningtonFC tomorrow afternoon  in more @SCEFLeague action. Come down to… https://t.co/5FB1tbn1qJ",1,Twitter Web App,
Braz,401229500,Kent,2023-01-20 14:47:38,"@PrannyJ @ESPNFC And they've won a lot, Arsenal have been spending for years and not doing anything with it, first… https://t.co/v1KFrV2cjq",0,Twitter for Android,
Mike Markel,66822112,"Kirkland, Washington",2023-01-20 14:40:13,"PLAYERS by @mikemarkel ""Most football stories are as believable as a Pop Warner referee. Ah, but this one has soul.… https://t.co/VmQ3APeGT4",1,Hootsuite Inc.,
Jim Feltis,204182403,"Seattle, WA, USA",2023-01-20 14:22:49,"“ The game they were bequeathed by their parents, a thing of romance and aspiration, has been sold off and converte… https://t.co/qXiXB46S8N",0,Twitter Web App,
Allrecipes,180066380,"Seattle, WA",2023-01-20 14:04:08,"Tomorrow's football playoff-watching recipe, Part I:

A South Philly Cheese Steak twist baked in pizza dough. https://t.co/dhy0OTUSIV",1,True Anthem,
D.A.G.,366934649,Fife ,2023-01-20 13:57:21,"@on_brokenglass @SkylightsYRA I don’t think so, but the thought of the football &amp; a gigs does sound tempting 😊",0,Twitter for iPhone,
NG,1327211539577794566,"Seattle, WA",2023-01-20 13:41:32,"@SharkBoy99999 @KellenQuick @MecoleHardman4 https://t.co/30EA0pa0ey damn, the facts are just not your friend today,… https://t.co/eu1q0gzHlW",0,Twitter for iPhone,
Braz,401229500,Kent,2023-01-20 13:22:00,"@10TheSmith @EthanTaIks You're spot on, it could never compare with Leicester, they bought diamonds in the rough an… https://t.co/T5jx9AJjjI",0,Twitter for Android,
Bengals In Six,1279298027820220416,"Tacoma, WA",2023-01-20 13:21:53,@KBBengals Let's go Katie!!!!! Time to show the world what Bengals football is again.,0,Twitter for Android,
mishyensen,1370024081785982987,kent ,2023-01-20 13:19:56,@andybrook1 @GBNEWS Just stick t football 🙄😵‍💫,0,Twitter for Android,
Cray Wanderers FC,868772347,"Bromley, Kent",2023-01-20 13:18:26,"He said ""Keep playing well, I'd love to come and see a game soon. I love football, people that haven't played footb… https://t.co/zcA4NQ5uY7",3,Twitter Web App,
Peter Marshall,744540922965295104,Kent,2023-01-20 12:23:39,"@gcon1982 @Football_Scot Think he’d go there in a heartbeat… but not sure they can afford him,",0,Twitter Web App,
🇩🇿 🇬🇧,1137294230483873792,Somewhere at sea,2023-01-20 11:39:33,"ChrisMD was, is, and will remain the best football youtuber itw. https://t.co/br84mGmMNg",0,Twitter Web App,
Chiefs Out West,1551731836061069312,"Seattle, WA",2023-01-20 11:03:40,@Max03668233 @JoshuaJBrockman And what does anything thats said on Twitter by some Joe schmo unclogging toilets in… https://t.co/c0YLZag7qB,0,Twitter for Android,
Greenwich Alumni,23930083,London and Kent,2023-01-20 11:00:18,@UniofGreenwich is supporting @CAFCofficial &amp; @CAFCTrust who are hosting their first Football v Homophobia Week. Th… https://t.co/Nsxl0FPgZF,0,SoCrowd,
Axel Gear // Mr. Jack,712598735176335360,"Seattle, WA",2023-01-20 09:17:40,"@Verliswolf @thekylestevens @ChrisNowinski1 I don't know precisely where I'd draw the line myself, but any sport th… https://t.co/RKbpYJ6W1A",0,Twitter Web App,
Jem Stone,13241,Good old Sussex by the Sea,2023-01-20 09:12:44,@TweetingSeagull This idea the club lack ambition - really ? + Barber said he didn’t think about Europe “every day”… https://t.co/6uWGAYB3nT,0,Twitter for iPhone,
OlaRay,94980946,Kent,2023-01-20 09:09:45,@Blue_Footy https://t.co/yg8NBfz0Fz They should hurry up,0,Twitter Web App,
Chris,55322508,The County of Kent,2023-01-20 08:32:07,"@redibled The bottom line is there is too much money in football, half of these players are not worth £80 million i… https://t.co/5idDUxsMcu",0,TweetDeck,
Montlake Players,1523542109436846081,"Seattle, WA",2023-01-20 08:31:59,@CoachReino @UW_Football @ServiteFootball @irvsland Absolutely love @irvsland !,0,Twitter for iPhone,
David Renner,619353569,"Tacoma, WA",2023-01-20 08:02:15,"I was a young teen during the run of those glorious Sooner teams, and I think he liked that I understood his place… https://t.co/gpz4KPzZXA",0,Twitter for iPhone,
galaxyplswin,1559787698117681152,"Seattle, WA",2023-01-20 08:02:06,YUHHHH POMPEY READY FOR REAL FOOTBALL THE BLUES GOING UP https://t.co/tqVgck90B6 https://t.co/aLetoZda89,0,Twitter for Android,
David Renner,619353569,"Tacoma, WA",2023-01-20 07:47:12,"Steve Davis.
@OU_Football QB, 1973-75.
31-1-1 as a starter.
2 national championships.
3 Big 8 championships.
Fall o… https://t.co/5G4gsjyfOu",0,Twitter for iPhone,
🦁🍸🐈‍⬛Jane🐈‍⬛🍸🦁,21704042,Kent,2023-01-20 07:31:13,@stu_will_i_am its the rules Stu its got to be done! Who watches football sober!! I will have a few at Bens thats for sure!! ⚽️💙🦁🤣🥃xx,0,Twitter for Android,
M.J.,892248401131089920,"Seattle, WA",2023-01-20 07:03:56,@JohnnyTest1188 @vvoofz @liam73735564 @PFF I guess if you’re like really into bro culture and want like football Jo… https://t.co/VYskhLAvZi,0,Twitter for iPhone,
KAITI3,67762328,"Seattle, WA",2023-01-20 06:58:05,"I know the desire for a wig emoji comes off very slay here, but I have to admit something. He wanted the wig for a… https://t.co/bqEU6LCTzG",0,Twitter for Android,
Dru,1277790602629836800,"Tacoma, WA",2023-01-20 06:31:34,"I miss @ErinAndrews can you come back for a ducks football game.

Just one more time for old times sake 🥲",0,Twitter for iPhone,
Ready Freddie,28886950,"Seattle, WA USA",2023-01-20 06:19:10,"I've worn Boston Bruins jerseys to WHL games.

Though the next level is wearing a hockey jersey to a baseball game… https://t.co/8YgH0Ut721",0,Twitter for Android,
USC Hippie,2267178096,An Island in Puget Sound,2023-01-20 06:12:03,@jbaker1244 @BradLester1 @BrandonJacobs27 @buford_football @BufordGAPrspcts @Coach_Davis22 @CoachApp35… https://t.co/eHahDg7cL8,0,Twitter for iPhone,
"Patrick ""Kraken Hockey baby” Shaughnessy Jr.",247678118,"Seattle, WA",2023-01-20 06:03:42,Happy Birthday @BigWalt71 thank you for being a great ambassador for football and the Seahawks!! One of the best to… https://t.co/9dv8tC6JWb,0,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 05:58:30,"With the schedules out for the 2023 Pac-12 football season, WSU lead broadcaster Matt Chazanow joined Bump &amp; Stacy… https://t.co/nUKuELiEVg",0,TweetDeck,
Astro,144882638,"Seattle, WA",2023-01-20 05:54:26,.@nate_robinson it didn't make sense seeing this man. Football. Basketball. https://t.co/iJRyhu4Rsd,1,Twitter for iPhone,
brandone,1359283446477017092,"Kirkland, WA",2023-01-20 05:50:00,@The_CJWilson The place I use to find streams for things sadly does NOT have football/soccer 😔,0,Twitter for Android,
Jay Torrell,236711761,"Seattle, WA",2023-01-20 05:44:33,@CFBONFOX @RJ_Young Tell me you don't pay attention to the Pac-12 football without saying you don't pay attention t… https://t.co/WUCboFoW4H,0,Twitter Web App,
JCoulter,1428760660062597122,"Seattle, WA",2023-01-20 05:39:30,@YogiRoth @CUBuffsFootball @Pac12Network No other hire could have done what @DeionSanders is doing for us and Buffs… https://t.co/6MVcpmip5c,0,Twitter for iPhone,
Gary Evans,1453812332887433224,Kent,2023-01-20 05:17:00,That's an interesting front 3! Margate library. #margate #library #football #shakespeare #ianwright #alanbennett https://t.co/c70e7yIuJ5,0,Twitter Web App,
Cheryl H,70166402,"Seattle, WA",2023-01-20 04:57:20,@hbomax @hbomax You are actually hurting women’s football by not offering commercial licenses. Every sports bar had… https://t.co/PNoBpV3JYO,2,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 04:55:30,"There's plenty of optimism about the UW Huskies, who finished the 2022 football season No. 8 in the country. But wi… https://t.co/UU6h2BYri7",1,TweetDeck,
JRalphy,418251891,Seattle,2023-01-20 04:52:52,@TFG_Football He won’t make it past the Seahawks at pick 5,0,Twitter for iPhone,
the most lopsided rivalry in the SEC,803692029142253573,Seattle,2023-01-20 04:41:36,@HailStateMuse @Garrett_C1arke @coffee_cup12 @Lane_Kiffin the strength of schedule narrative is hilarious. this is… https://t.co/ohNJZcetEI,0,Twitter for iPhone,
"CryptoKurious.nft (💙,🧡)",1379354736843915266,"Seattle, Washington",2023-01-20 04:38:31,"@FentureFinance @SuiSoccer Fenture Finance partners with SuiSoccer!

@randalwick
@CryptoKongGavin
@smrtlr86
#Aptos… https://t.co/kDSGke8Viq",0,Twitter Web App,
Tev,1499550628913295361,Tacoma,2023-01-20 04:31:07,He just wanted niggas to fight over him. He wasn’t tryna play no football fr https://t.co/LBQmsX3pu4,0,Twitter for iPhone,
Trey Meredith,1120108366867468288,"Tacoma, WA",2023-01-20 04:23:29,@coachmatsumoto @football_abes @CoachPhilipGuel @IWTigerFootball Thank you coach!,0,Twitter for iPhone,
Masaki Matsumoto🇯🇵,3860817192,"Tacoma, WA",2023-01-20 04:23:13,@TreyMeredith4 @football_abes @CoachPhilipGuel @IWTigerFootball Congrats Trey!,0,Twitter for iPhone,
wimerek,1586108566439890944,"Everett, WA",2023-01-20 04:13:16,@JaredNFLDraft I like the versatility of Jordan Addison. I'm no scout but he can do so much for your football team IMHO,0,Twitter Web App,
David OConnell,1253523602604912641,"Bainbridge Island, WA",2023-01-20 04:05:47,@ErikReed And it begins… https://t.co/sWZh61G7Vd,0,Twitter for iPhone,
oggydoggy,2192951346,"maple valley, wa",2023-01-20 04:03:30,@MatthewBerryTMR Dit da dit dit: This just in! People play Dynasty Football! 🥱,0,Twitter for iPhone,
Levi Bouwkamp,785414966,"Seattle, WA",2023-01-20 03:47:15,@DannyBKelly started playing football Jr year in HS...,0,Twitter Web App,
Brian,2307812407,Berkeley 2020 | UCLA 2022,2023-01-20 03:45:04,Skipping out on Wednesday Night Football to hang out with Brenda 💯 take notes boys ‼️,0,Twitter for iPhone,
Dick Stroking Phil Vlogs,830570782522740737,"Renton, WA",2023-01-20 03:44:13,IMPORTANT: this is the last week we can hit the members goal for the super bowl bash. *hint hint* SOMEONE GIFT THE… https://t.co/SYl0h6p7cy,1,Twitter for iPhone,
CameronP206,1481135018344738816,"Seattle, WA",2023-01-20 03:32:12,@PETERLANGI50 @GregBiggins @MDFootball @UW_Football Man we need a firing squad for all these folks usin the 1998 weasel pup,0,Twitter for iPhone,
Cody Butler,169974853,"Seattle, WA",2023-01-20 03:20:59,@EvanSowards Impossible. Have you not watched a single football game this year?,0,Twitter for iPhone,
Mike Davidson,74523,"Seattle, WA",2023-01-20 03:14:29,@kevinweil @adambain I have only broken one bone in my life and it was when I tried to kick a football exactly like that.,0,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 03:10:00,"Dave Wyman is looking back at his favorite plays from the #Seahawks season, so in his latest Football 101 video, he… https://t.co/4IPJzJKS6y",0,TweetDeck,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 03:00:15,"According to Pro Football Focus, Seattle should re-sign QB Geno Smith and then look to target Commanders defensive… https://t.co/iDcyndgveQ",2,True Anthem,
Neighbor-Hood Husky,1281821254492667912,"Seattle, WA",2023-01-20 02:58:44,@emilyetaylor23 That’s College Football for you 😅,0,Twitter for iPhone,
Toby,1817591,"Redmond, WA",2023-01-20 02:54:39,"@xenotrope My ordeal ended up costing the district about $6,000 per year until graduation, which meant the varsity… https://t.co/JcdEjliM80",0,Albatross for Twitter,
Craig Bigby,1453397293802082311,"Lynnwood, WA",2023-01-20 02:41:41,@CUBarstool I love how excited you are!  College football is better when Colorado is winning.,0,Twitter for iPhone,
Go Cougs & Seattle Sports!,431715554,"Snohomish, WA ",2023-01-20 02:32:30,@Ol_TimeFootball What a tackler &amp; football superstar. https://t.co/jRBsrpMnSL,0,Twitter for iPhone,
𝔸 𝔐𝔦𝔠𝔥𝔢𝔩 𝕍𝖆𝖓𝕕𝔢𝔯𝔥𝔢𝔦𝕕𝔢𝔫🇲🇽🇺🇸,471732838,"Seattle, WA",2023-01-20 02:31:41,"@NwosuSzn @knthwlkr9 I guess you know more about football than I do then… that being said, showcase your skills wit… https://t.co/F17UJxXYSg",0,Twitter for iPhone,
“Mauricio “,275793608,"Tacoma, WA",2023-01-20 02:31:38,Women football 🏈  “ changing the game “ #TrendingNow #rt https://t.co/o5HtlZPY7f,0,Twitter for iPhone,
Levi Bouwkamp,785414966,"Seattle, WA",2023-01-20 02:30:30,@SpartyOn70 It’s actually really fun imo watching college football games starting at 9am Saturdays since moving out… https://t.co/P2ktOPmIvB,0,Twitter Web App,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-20 02:05:46,"John Stockton spoke on the “Fearless with Jason Whitlock” YouTube show, which also featured ex-WSU football coach N… https://t.co/8hZe9nJJFk",0,Echobox,
Zack Ellis,525782517,"Tacoma, Wa",2023-01-20 02:03:52,@Boyertown69 The football is too dope.,0,Twitter for iPhone,
JR Idea,3389740834,"Seattle,WA",2023-01-20 01:50:52,@Iam_Ralph1 Football,0,Twitter for iPhone,
Trumps the🐐,4634851728,"Seattle, WA",2023-01-20 01:48:03,@DallasDeejay Stick to football. It might help your stats🥴,0,Twitter for iPhone,
SeaTorio,1284892842486198273,"Seattle, WA",2023-01-20 01:47:45,"@cinnabomm To me it’s like I don’t agree with how shady FIFA is. But did I still watch the World Cup, yes yes I did… https://t.co/shCK1Thi2m",0,Twitter for iPhone,
Prateek Punj,59697518,"Seattle, WA",2023-01-20 01:47:16,@SpursOfficial is probably one of the most useless football club on the face of earth. Bottlers FC! #MCITOT,0,Twitter for iPhone,
Daniel Lawrie,1421464447537778690,"Seattle, WA",2023-01-20 01:46:36,@karnsies817 Trade at peak value. Fantasy Football 101,0,Twitter for iPhone,
Chris Wright M.Ed,1172632491057807360,"Seattle, WA",2023-01-20 01:46:24,"✅ Offer Alert 🚨🚨
🏫 McPherson College
🔗 @nathanielboi21 
🚹 5'10"" 160lbs - MLB
📍Monte Vista HS • National City, CA… https://t.co/3MA23XD3Ct",1,Twitter Web App,
Chris Wright M.Ed,1172632491057807360,"Seattle, WA",2023-01-20 01:43:02,"Lets go @RandyBranton !!!!!

Keep up the hard work on and off the field 🏈

@NCSA_Football https://t.co/C2N0JMtt5o",0,Twitter Web App,
Calm Springs,1590492611055583235,"Bellevue, WA",2023-01-20 01:25:41,@NuanceBro Not a very nuanced take. It’s different when they tell a football player to follow certain rules,0,Twitter for iPhone,
Bob Condotta,20602082,"Seattle, WA.",2023-01-20 01:12:23,"… said 49ers are the “biggest, fastest, most physical football team” in NFL right now and that “we’ve got to get back to that.”…",6,Twitter for iPhone,
Nick Milanovich,322641394,"Seattle, Washington",2023-01-20 01:02:08,@parkerandtheman 15yrs... and counting... is a LONG time not to win even one playoff game. It's almost worse than i… https://t.co/cIWqdfSCUN,0,Twitter Web App,
Levi Bouwkamp,785414966,"Seattle, WA",2023-01-20 00:59:33,@saltysparty M fans reacting to off season football news. https://t.co/tyM5nmJjcW,0,Twitter Web App,
Zonker 🛑 Dir of Redirects🛑,1189704414925393921,Shoreline,2023-01-20 00:56:32,@Michael27596552 @PaisaO93026379 @DoctorTurtleboy So what do you guys have against praying for a seriously injured young football player?,0,Twitter Web App,
AP Maul,3059242478,"Seattle, WA",2023-01-20 00:46:00,Appreciate @Coach_Henson &amp;  @uscfb stopping by Seattle Prep to learn more about Panther Pride Football and the awes… https://t.co/eNHKUOJ9lE,0,Twitter for iPhone,
HoRny HoDler,1281331521731715072,"Bellevue, WA",2023-01-20 00:35:34,@oldandfat1937 @TheSFNiners @1053thefan Lmao I'm wishing ankle injuries and your wishing Elon gets shot 🤣🤣🤣. The on… https://t.co/9m8KtDpx8L,0,Twitter for Android,
Go Cougs & Seattle Sports!,431715554,"Snohomish, WA ",2023-01-20 00:27:43,@fdub253 @StephenABC30 @PeteThamel Aren’t there potential recruits you can either jock or harass as a UW football o… https://t.co/SqyskKb5MG,0,Twitter for iPhone,
Kevin Karpinski,2772274622,"Seattle, WA",2023-01-20 00:13:48,@MensRoomLive played football and knew a bunch of people. but I wouldn't consider myself popular,0,Twitter for Android,
Dru,1277790602629836800,"Tacoma, WA",2023-01-20 00:02:28,"Be careful everyone, the dumb college football fans and accounts with horrible takes are out extra tonight.",0,Twitter for iPhone,
Seattle Medium,76885922,"Seattle, Wa",2023-01-20 00:00:05,"Damar Hamlin's cardiac arrest on Monday Night Football nearly ended in tragedy, but for one local family, the image… https://t.co/IYV90YVx6O",0,SocialNewsDesk,
サルマ 🌫,1496457169,lost at sea,2023-01-19 23:47:29,The chances of me bumping into any of the world's football stars on the streets are so high right now its surreal 😭,0,Twitter for Android,
Robert L. Maxwell,364286924,"Seattle, WA",2023-01-19 23:47:14,@profmusgrave Is it radical that I want the football coach to make less than a full academic department?,0,Twitter Web App,
"Scofflaw#44F1,Bron6",1438295964310138880,"Seattle, WA",2023-01-19 23:43:05,"@Variety @mc_inthering So help me here. F1,motogp, some European football, champions league all stream on prime video. How much?",0,Twitter for Android,
John John Nelson,1134513256008019968,"Tacoma, WA",2023-01-19 23:29:44,@tusi_jr @CoachPhilipGuel @IWTigerFootball @coachmatsumoto @FaipeaAvaava @BrandonHuffman @football_abes what’s the move👀?,0,Twitter for iPhone,
Coramay Wilson 💙🌈🏳️‍🌈,1339360822938636288,"Port Orchard,WA",2023-01-19 23:24:38,@football_beth @ColetteBercu He is 6 he doesn’t belong in jail come on people use your brains,0,Twitter for iPhone,
Patrick Holloway,86263672,"Seattle, WA",2023-01-19 23:21:38,49ers football is torture. Just saying. https://t.co/Bckz3tLmka,0,Twitter for iPhone,
https://mastodon.social/@KatyPearce,93782410,"Seattle, Washington",2023-01-19 23:20:39,These bands can fill a football stadium in 2023? https://t.co/mEa16MhWu7,0,Twitter Web App,
Keil Dumsch,389752755,Seattle,2023-01-19 23:14:05,@WinterSportsLaw But even $300k is well short of what some basketball and football players would earn if colleges w… https://t.co/1OLHc9NEeZ,0,Twitter for iPhone,
Shadow🥷🏾,1561615371907391488,"Seattle, WA",2023-01-19 23:09:40,@doconnell2000 66.67 win percentage. I’d say that’d domination still. Not my fault you started watching football 4 years ago,0,Twitter for iPhone,
Lincoln Abes Football 🎩,4406168414,"Tacoma, WA",2023-01-19 22:55:59,Great having @Justin__Ena of @BYUfootball at Lincoln today! #LincolnDNA,2,Twitter for iPhone,
Jeromy Krom,39174939,"Tacoma, WA",2023-01-19 22:46:51,@SetSail1976 The best team in football vs the best team in baseball,0,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 22:40:19,What stands out about the 2023 schedule for WSU football? Cougs broadcaster @M_Chaz joined Bump &amp; Stacy to share hi… https://t.co/dKoqvOg1G2,0,TweetDeck,
Mike Lucas,2474929860,"Seattle, WA",2023-01-19 22:40:00,"@MorielRorschach @KIRO7Seattle Not saying that's wrong, however football fields provide a place for physical exerci… https://t.co/08B0pDvoiQ",0,Twitter Web App,
welcome squid overlords,19684602,"Seattle, Washington",2023-01-19 22:35:05,High school football games would be terrifying https://t.co/YZzxLCQ9WL,0,Twitter Web App,
Zeus - Enic Out!!,369811128,Kent,2023-01-19 22:34:19,I might start playing Football Manager again. At least my Tottenham team will be more successful and a welcome dist… https://t.co/0Eiz6E08f7,0,Twitter for iPhone,
Dave Shaw,150807381,Erith Kent ,2023-01-19 22:32:38,@TheSpursExpress I said to me mate at football when 2nil up that city will still win. These players have made 2 of… https://t.co/ODMQ0KCyKL,0,Twitter for Android,
DeathrowDuggs,1184703238555099137,"Seattle, WA",2023-01-19 22:31:28,Who wins this football game if its played today?,0,Twitter for iPhone,
Steph in 2023,87881371,"Port Orchard, WA",2023-01-19 22:20:03,@MontlakeMike Like our football team? I don’t know haha. No usc or Utah so that’s good.,0,Twitter for iPhone,
Kris,163923801,"Seattle, Washington",2023-01-19 22:18:34,@dannyoneil Going to be a fun year! Most excited I’ve been for Husky football in years,0,Twitter for iPhone,
Savita dared ⭐️⭐️💎,128424045,Seattle,2023-01-19 22:03:13,I did not know this happened…might ask Chad about this when he gets home. My American football knowledge pretty muc… https://t.co/tRjUazcfjR,0,Twitter for iPhone,
The Premier Prediction League,63697386,"Bexley, Kent",2023-01-19 22:00:04,That’s not Levy’s fault. 11 men just lost a half of football 4-0. The same 11 that won the other half 2-0. That’s a bottle job.,0,Twitter for iPhone,
Simon Holland,161443059,Kent,2023-01-19 21:52:11,I think I’ve enjoyed tonight’s football.  There’s always a guy in front ruining your view🧐 https://t.co/vd1JT4QD7H,0,Twitter for iPhone,
James HG • COYS •,1003772820,Kent,2023-01-19 21:50:30,@LewisTHFC_ Fully agree ENIC is the root of our issue but Conte is meant to be elite yet can’t get international pl… https://t.co/WZ2UviA8Nv,0,Twitter for iPhone,
Muckleshoot Casino Resort,340396617,"Auburn, WA",2023-01-19 21:45:07,We're bringing the fun and the yum for football's biggest game. 🏈 https://t.co/XtVUlO8w67,1,Sprout Social,
James HG • COYS •,1003772820,Kent,2023-01-19 21:43:06,@LewisTHFC_ So you think his football style is that of a modern manager? Hi stubbornness to adapt to the players hi… https://t.co/Bcxv56lm71,0,Twitter for iPhone,
Shawn,1599547021115142144,"Seattle, WA",2023-01-19 21:40:54,"Damar Hamlin’s Pain Is Not a Feel-Good Story https://t.co/J4go68sRRR

Are we really surprised this man wrote this?… https://t.co/YREm9o4WT1",0,Twitter for iPhone,
Emily Sherwin 🦋,66723572,Good old Sussex by the sea,2023-01-19 21:21:54,I knew I was right to come round &amp; watch this game of football wow,0,Twitter for iPhone,
CK,1266375658743009284,"Seattle, WA",2023-01-19 21:15:36,"@mrxsoysauce @_080504_ @4_americasteam @Cowboys_FanTalk As a fan of football in general, I appreciate the Eagles an… https://t.co/1oAMNYjixm",0,Twitter for iPhone,
Anthony Edwards,2938436843,"Seattle, WA",2023-01-19 21:01:48,"@Jkrom34 Agreed, but also NFL regular season seems much more like random chance than MLB. Hard to pass up division… https://t.co/9vFMLsR3OD",0,Twitter for iPhone,
Braz,401229500,Kent,2023-01-19 21:01:36,"@Breck_IRL Just the truth, even if City won you'd still be clear and have to play City twice to seal your own fate,… https://t.co/4yxR5WLatF",0,Twitter for Android,
Faz,365707869,Kent,2023-01-19 21:01:32,@otheranthony @SpursOfficial I don't understand football anymore,0,Twitter for Android,
Ian King,20207568,Sussex By The Sea,2023-01-19 21:00:09,"Gotta laugh though, innit? Tottenham Hotspur, the only football club who could piss off their own fans by going in… https://t.co/8rjaxDERnL",0,Twitter for Android,
Atavus Football,3008877925,"Seattle, WA",2023-01-19 20:59:50,"Who else feels the same way?

#tackling #defense #practice #drills #football #americanfootball #highschoolfootball… https://t.co/8yK58yNYPZ",1,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-19 20:59:33,"With the #Seahawks season over, Dave Wyman is looking back at his favorite plays from 2022. So in his latest Footba… https://t.co/oa1OeUmx0i",0,TweetDeck,
Mickey Ahrens,95316273,"Issaquah, WA",2023-01-19 20:52:26,Coaches - We are looking for the right coaches to add to our football staff at Issaquah HS. Looking for Offensive A… https://t.co/Q7wowpUfsT,3,Twitter Web App,
The Premier Prediction League,63697386,"Bexley, Kent",2023-01-19 20:50:49,"@OfficialFPL Go home football, you’re drunk",0,Twitter for iPhone,
minimum wage scum,19409328,Tacoma ,2023-01-19 20:49:54,@jonawils When the first one went in I immediately thought of what you said on football weekly.,0,Twitter for iPhone,
❤️BB Fangirl,1585888690349707264,Seattle Washington ,2023-01-19 20:44:03,@ColorsTV @ShivThakare9 Football.  #BBKingShiv #ShivThakare,0,Twitter for iPhone,
Todd,431116755,"Seattle, WA",2023-01-19 20:43:09,Villarreal play cracking football,0,Twitter for iPhone,
Medway Labour & Co-operative Group 🇬🇧🤝🇺🇦,373425978,"Medway, Kent",2023-01-19 20:39:24,The Strood Town Centre Forum has not met for 7 years. It was an important way to increase football in the town cent… https://t.co/QiFnTfgYtY,3,Twitter Web App,
Luke,263729038, Kent,2023-01-19 20:34:37,Really hard not to be positive about out club right now. Great event tonight. Night &amp; day in difference to our foot… https://t.co/MPNqGLGBHL,2,Twitter for Android,
Unkle with a kay,137589456,"Redmond, WA",2023-01-19 20:32:08,"Villarreal can’t be this good, there is something wrong with Real Madrid. They are walking in the park and playing… https://t.co/KczmgyMDmu",0,Twitter for iPhone,
Hags.,501881884,Kent,2023-01-19 20:25:28,"Time to get back playing and enjoy football again, been a strange season so far but let’s enjoy what’s left 🤟🏼❤️ lo… https://t.co/8HcZ0KR7Ci",4,Twitter for iPhone,
Kaileigh Coulter,1447227606957395972,"Federal Way, WA",2023-01-19 20:13:20,7 years ago I got my nails done in my football (rugby) team colors on!!! https://t.co/v4BJc8aX2F,0,Twitter for iPhone,
Komrade Krishna,139687148,"Redmond, WA",2023-01-19 20:13:06,@ingersoll_bob @SethAndrewsTTA i disagree with some aspects of football too but that sports primary goal is not to… https://t.co/JwgyGUGQnf,0,Twitter Web App,
keith johnson,142797041,Kent ,2023-01-19 20:09:40,@annewillia I think there will be a fire sale of all the high wage players bt the board before the end of the month… https://t.co/VULUqYjYjC,0,Twitter for Android,
Robby McCombs,181369900,"Seattle, WA",2023-01-19 20:08:05,"Initial story on Eddie Heckard, who should immediately step in as BYU's top cornerback. https://t.co/jM65SmrHdv",13,Twitter Web App,
Chancy,108261176,"Seattle, WA",2023-01-19 20:04:36,@ericwhiteback Coin flip between the old NCAA football and Skyrim,0,Twitter for iPhone,
Masaki Matsumoto🇯🇵,3860817192,"Tacoma, WA",2023-01-19 20:01:30,@JohnJohnNelson2 @CoachPhilipGuel @IowaWesleyan @football_abes @BrandonHuffman Congrats John John !!,0,Twitter for iPhone,
