username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Mat Fox,19497998,"St Albans, UK",2023-01-16 14:03:43,@arseblog being an Arsenal fan in his 50's I'd just like to take a few seconds to mark the fact that Arsenal are th… https://t.co/Si66JUp1Gt,0,Twitter Web App,
WormleyRoversFC,4695034016,"Broxbourne, Herts",2023-01-16 13:21:06,Look forward to seeing @Barkingside_FC tomorrow proper football people who know the game. 7.45 KO #COYW 🔴⚫️⚽️🏆 https://t.co/0SgOwslGsw,0,Twitter for iPhone,
Toys,67571595,"Luton, England",2023-01-16 12:52:39,"@JamesBecker1999 @BBCSport The way football clubs are set up now with directors of football etc, imho the manager h… https://t.co/mfkG6gwkXe",0,Twitter for Android,
David Carter,1039903228178116608,"Hitchin, England",2023-01-16 12:47:57,"Is Chelsea's strategy to just buy every single football player, thereby preventing other teams from fielding a firs… https://t.co/WGEwqPNZrq",0,Twitter for Android,
Waltham Cross FC,1458637673120378882,Waltham Cross,2023-01-16 12:17:29,"🚨NEXT MATCH🚨

📆 Saturday 21st January 
🏟  Bovingdon Football Club l  HP3 0LE 
🆚 @BovingdonResos 
 🕝 2pm Kick Off
📈… https://t.co/zAodaFrnrf",1,Twitter Web App,
Jesse Bryce,59916106,"Luton, England",2023-01-16 12:08:12,@dozecat007 @AngelaMarston @professor_dave If you can persuade politicians to stop using the rights and existence o… https://t.co/PDc30QDOxe,0,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-16 12:00:02,"Join our Wednesday league now. Message us for more details.

#6aside #5aside #football #league #welwyngardencity… https://t.co/4qPSQ7EnnG",0,Buffer,
BigBukZ🐐💫,1421211466779222016,London colney,2023-01-16 08:54:56,"The way you hear topspur fans and pundits talk about this man is a crime.

They’re constantly gassing him up but he… https://t.co/q3OjV7gt9j",0,Twitter for iPhone,
Steve Biggs,19563278,"Hitchin, England",2023-01-16 08:32:12,@RTWBarefoot @vspearson85 Luton. The only place I’ve ever driven with my door is locked. It was after a Luton FC ve… https://t.co/crovGvCsWp,1,Twitter for iPhone,
"Mr, John Adams",448077295,London!,2023-01-16 08:19:59,"😃👍 Okay, alright, I'll mention me BIG Club.
ARSENAL!
Yes, Arsenal Are Great!
That was a convincin' confident victor… https://t.co/r8Zus3PQ8n",0,Twitter for Android,
Frank Murray,1410169079890067459,Luton ,2023-01-16 07:58:37,@Rags326 @FA @FAspokesperson @HACKETTREF Forgot about the part of football where players aren’t allowed to celebrate 👏🙄,0,Twitter for iPhone,
Chris Hudson,2878365568,Waltham Cross ,2023-01-16 07:50:07,"reckon Arsenal will leave it late in the winsow to bring people in.
just pray the football gods look after us  .injuries.",0,Twitter for Android,
"Mr, John Adams",448077295,London!,2023-01-16 07:43:28,"😃👍 Hi Ya Lawrence!
Lawrence, it is ALWAYS great t' see ya at games. Always!
Lawrence, ya won me over. Yeah, I like… https://t.co/HqDbv019AU",0,Twitter for Android,
Prep Sport | St Columba's College,789695996,"St Albans, Hertfordshire",2023-01-16 07:30:02,Colts football training tonight is cancelled.,0,Twitter for iPhone,
chrisgibson34,1930266121,Stanstead Abbotts,2023-01-16 06:03:13,@TheSpursWatch What’s so great about him anyway? Is it his Zzzzz boring defensive Serie A style of football? Or his… https://t.co/RWj4oarNzs,0,Twitter for iPhone,
chrisgibson34,1930266121,Stanstead Abbotts,2023-01-16 05:54:57,@j_d_51 @TheSpursExpress Difference is style of football. Arteta clearly wanted to play attacking football from the… https://t.co/P9TEdorL1H,0,Twitter for iPhone,
Richard Drake 🥂⛷🏏,1028460252,"Near Solihull, Warwickshire",2023-01-16 04:15:45,@FredBoycott @brettsanders1 Lots of creeps at football matches,0,Twitter for Android,
Mark,881461306024484865,"England, United Kingdom",2023-01-16 00:51:25,No fucking way! The New York Football Giants win a playoff game!!?? #GiantsVsVikings,0,Twitter for iPhone,
the,835262889405657088,"Hitchin, England",2023-01-15 23:39:38,@Football__Tweet the only people saying no are arsenal fans😂😂,0,Twitter for iPhone,
Theo Nicolaou,475738645,"Cheshunt, Hertfordshire, UK",2023-01-15 22:36:17,This was my first football game (on PC) and I think one of my favourites ❤️ https://t.co/LxQfJQHvig,0,Twitter for iPhone,
Steve Large,719933174,Stevenage,2023-01-15 22:13:03,@JasonHaslam He’s far too stubborn and set in his ways. We haven’t got the fullbacks/wingbacks to play the style of… https://t.co/kZQdKjy6SC,0,Twitter for iPhone,
Real Cheshunt ©️,1527587428034351106,"Cheshunt, Hertfordshire",2023-01-15 21:50:51,"Do not scratch your eyes, we have won a football match, and in style!

We progress to the Quarter-Finals of the EHC… https://t.co/15E71QEdH1",3,Twitter for iPhone,
Ultimate Football,2956785760,Welwyn Garden City,2023-01-15 21:00:36,"Be a winner - play at our leagues

Sign up now.

#6aside #5aside #football #league #welwyngardencity #hertfordshire… https://t.co/rIbtjQpnXn",0,Buffer,
John B 💙🤍🔥💥🚴‍♂️⛷⭐️🇪🇺💫☄️,2242104732,"Hertford, England",2023-01-15 20:11:08,"@loopyrizla He’s got to go but he won’t, he just wants his paycheck - worst football I’ve seen at WHL for years if… https://t.co/Y67d3GsVGt",0,Twitter for iPhone,
YP Community FC,1399472252492648450,"Luton, England",2023-01-15 20:09:51,"Match highlights 🎥 
YP Community - 3
vs
@AcCadoza - 1

#grassroots #luton #sundayleague #football #highlights https://t.co/nMPmZJlzxD",0,Twitter for iPhone,
HE Peter Obi's ADC 🇳🇬 🇬🇧 Fully Obi-dient,153118474,"East, England",2023-01-15 19:54:42,@AmyHawt But we are not paying to vote while watching football ⚽,0,Twitter for Android,
Matt Woods,452550327,Stevenage,2023-01-15 19:50:32,@sambaker92 But 4 of our back 5 (Romero is class but also still his moments of madness)  is so bad that he can only… https://t.co/gyXXtSFXTy,0,Twitter for iPhone,
John Mather,1068945032,"Hertford, UK",2023-01-15 19:47:34,"@beINSPORTS_EN @richardajkeys Richard Keys needs to go get a life, no one cares what he thinks… mans history.. shou… https://t.co/l89W3VEzLA",0,Twitter for iPhone,
HE Peter Obi's ADC 🇳🇬 🇬🇧 Fully Obi-dient,153118474,"East, England",2023-01-15 19:45:43,@AmyHawt We are not voting for football ⚽,0,Twitter for Android,
Anthony Paraschou ✈️👨🏻‍✈️,821070114170798082,Europe 🍊✈🌍👨‍✈️,2023-01-15 19:00:01,@afcstuff he's an embarrassment to Brazilian football!,0,Twitter for Android,
GrumpsToBeFeb23,4127346015,,2023-01-15 18:58:57,I hate football...time to concentrate on the things that matter,0,Twitter for Android,
Steve Schofield,15018753,"St Albans, UK",2023-01-15 18:55:58,"@90laurenquigley If I were a Chelsea fan, I’d be astounded at how the new owner seems to have no idea about running a football club.",0,Twitter for iPhone,
Rob Funnell,246485895,"Hertford, England",2023-01-15 18:37:55,"The Arsenal, my football club 🔴⚪️",0,Twitter for iPhone,
Dan Gaze,440977538,stevenage,2023-01-15 18:35:44,"@JamesBelly He is silly boy, focus on the football and not all that rubbish he does",0,Twitter Web App,
I Like This Hat,77690678,Barnet,2023-01-15 18:34:42,"Done with football, watching Ski Sunday instead 😂",0,Albatross for Twitter,
John B 💙🤍🔥💥🚴‍♂️⛷⭐️🇪🇺💫☄️,2242104732,"Hertford, England",2023-01-15 18:34:03,"@fullback03 Get rid. The football is boring, the players disinterested.",0,Twitter for iPhone,
Jim,42968603,Cheshunt,2023-01-15 18:22:44,"Conte is not the answer. Awful selection, poor shape, ugly football and players not prepared to play for more than half a game at a time.",0,Twitter for iPhone,
•𝖲𝗍𝖳𝗐𝗂𝗀𝗀𝗂•,326064004,"Luton, England",2023-01-15 18:09:40,@j_atkinson04 @siphillipssport Well you clearly don't watch football much,0,Twitter for Android,
dale bennett,128153683,"Hatfield, England",2023-01-15 18:07:44,@mum22x @dukegeoff49 @champrnews @dickyevans100 @ExeterChiefs @RFU I hope he gets well soon tell him to start watch… https://t.co/u9RrFDqV0q,0,Twitter for Android,
Stevenage Interviews,1268298203063091201,Stevenage,2023-01-15 17:30:33,"Great game today, @StevenageFCW  1-1 @StevenageFCW Development, Firsts progress through to the County Cup final on… https://t.co/XMjr8lHuhM",0,Twitter Web App,
Dean Falla,2306365101,"Luton, England",2023-01-15 17:28:01,Well that's the football done for today🤦‍♂️So back to keeping an eye wild card playoffs!,0,Twitter for Android,
David Marc Hamilton,1502006304348459014,"Hitchin, England",2023-01-15 17:25:24,@Football__Tweet Moyes shouldn’t be on the list,0,Twitter for iPhone,
mikeymike2711,25047819,Hitchin,2023-01-15 17:19:06,HT 2-0. #TOTARS Wonderful half of football,0,Twitter for iPhone,
Chris W,2517620961,st albans,2023-01-15 17:17:34,Glad I made it home for the football. Not even close.,0,Twitter for iPhone,
Foxynal,59889401,"Hatfield, England",2023-01-15 17:16:58,@Spurs_Xtra The best half of football your toilet bowl has ever seen,0,Twitter for Android,
Ant,261370806,"Welwyn Garden City, Herts",2023-01-15 17:08:37,@BeardedGenius Both. Arsenal’s football is just on a completely different level,0,Twitter for iPhone,
Lack of Depth Podcast | SkyFF + Premier League,1554578061374414850,Stevenage,2023-01-15 16:25:34,There is no justice in fantasy football https://t.co/4HkNnYfKcb,0,Twitter for iPhone,
Anthony,427831764,"Luton, England",2023-01-15 15:58:28,@KadesAk @YannickBolasie @Football__Tweet Two league goals? I wouldn’t say so,0,Twitter for iPhone,
Lee ツ,3386285704,"Luton, England",2023-01-15 15:57:46,WE WON A FOOTBALL MATCH,0,Twitter for iPhone,
Charlotte Cumming,412561968,"Harpenden, Hertfordshire",2023-01-15 15:11:41,@WriterHannahBT #FirstBirdOfMyDay a flock of Mediterranean gulls assembled on the local football pitch,0,Twitter for iPhone,
Kevin Harper,327629108,Luton,2023-01-15 14:06:21,"One bet for us in the #PremierLeague later. 

Find it here - https://t.co/gFWjrW7m3N

#football #betting #tips #EPL #TOTARS #THFC #AFC",0,TweetDeck,
Lawrence Garland,1163331924,"St Albans, Herts, UK",2023-01-15 14:05:01,First time I've played 11aside football in years this morning. VERY enjoyable but will regret in the morning #old,0,Twitter for Android,
Stew22,42464338,"Luton, England",2023-01-15 13:44:59,@James_ChronNTFC Exactly. We are competing in every game and it's fine margins. Compared to pretty much every Manag… https://t.co/vmJ1NEk1YV,0,Twitter Web App,
Colin Howell,773959556011585537,"Baldock, England",2023-01-15 13:20:14,@FabrizioRomano Boehly literally playing football manager right now,0,Twitter for iPhone,
"Mr, John Adams",448077295,London!,2023-01-15 13:09:10,"@RyanYoung_03 😃 WOW! Me the goat!
While I really DO thank you,👍😉 Its someone else that I am hoping HE achieves that… https://t.co/f2RStlHSc6",0,Twitter for Android,
Adam Margolis,223535305,Radlett ,2023-01-15 12:58:11,@SportsFinance I presume when spending £4 billion purchasing the club some of it must be leveraged against the asse… https://t.co/OtdFzqVmWJ,0,Twitter for iPhone,
ricky miller,631812043,St albans,2023-01-15 12:51:19,"@chrisworthy87 Proper hurt not gonna lie , but shows you everything wrong with football nowadays",0,Twitter for iPhone,
James McCaul,1044207793010593792,"Baldock, England",2023-01-15 12:42:02,"@da9mrh @90min_Football If you rank according to hair count, Ten Hag and Guardiola are bottom of the league. Fortun… https://t.co/yfhn4njB2q",0,Twitter Web App,
"Mr, John Adams",448077295,London!,2023-01-15 12:34:45,"🤔😉Imagine if you can, a club that doesn't  really want football played on its pitch, 🤔 and a drink up as quick as y… https://t.co/X0PpOA54wx",0,Twitter for Android,
"Mr, John Adams",448077295,London!,2023-01-15 12:34:44,"Oh how I envy fans that have a real at its heart, community football club.
This usually from a welcoming club bar.… https://t.co/0HDJ8wqrkz",0,Twitter for Android,
Paul O' Brien,21113160,"London, England",2023-01-15 12:27:12,"@samlassman I’m not into football but I do like comfy hats, amazing looking coffee and lovely tiles.",0,Twitter for iPhone,
Paul O' Brien,21113160,"London, England",2023-01-15 12:23:33,"@VoiceOfN9 @CyclingInASkirt You can’t really football to work, but you can most likely cycle.",0,Twitter for iPhone,
Trevor Clayworth,1870952892,London Colney ,2023-01-15 12:10:46,"@ConnCFC There’s one and only one reason that Donald Trump has a wife like he does…
You are the Donald Trump of the football world……",0,Twitter for iPhone,
Shariq Kiani 🔴,1216069575504277506,"Luton, England",2023-01-15 11:36:57,What happened to keeping politics out of football... https://t.co/ZJElVDHGgi,0,Twitter for Android,
T 🇯🇲🇬🇧,243188501,"Luton, England",2023-01-15 11:06:06,@kyle_ajayi @hemelfc So good at football bro 😍,0,Twitter for iPhone,
Luke Marsden,477694973,"Stotfold, England",2023-01-15 10:36:18,“Too good to go down” is the biggest myth in football https://t.co/YbyFcakzda,0,Twitter for iPhone,
Jamie Storey,20075946,Letchworth,2023-01-15 09:58:02,"@chapi12345 @GoonerTaIk It’s not penny pinching is it though. Let’s be honest, we know nothing about negotiations i… https://t.co/XeV58tibWA",0,Twitter for iPhone,
ltfc,2324453368,luton,2023-01-15 09:57:22,@alex_palmer01 @WBA WBA were the best team we have played this season.  But some of the cheating was pathetic.  And… https://t.co/3wevs9qzlv,0,Twitter for Android,
"Mr, John Adams",448077295,London!,2023-01-15 09:55:53,"😃On Saturday I was asked. Where ya goin' Tuesday John?
On a Saturday they wanna know, where yer goin' on a Tuesday,… https://t.co/mhLbPwtUd2",0,Twitter for Android,
Paul O' Brien,21113160,"London, England",2023-01-15 09:50:34,@CyclingInASkirt Have a look at football season ticket prices…. pretty steep.,0,Twitter for iPhone,
My-Hanh Doan,137455559,St Albans,2023-01-15 09:27:33,Two of William's football pals in this gang and they've been so committed! Do support them https://t.co/K5ouMEcUNU,1,Twitter for Android,
Richard Davis,20066904,,2023-01-15 09:13:36,"@Bluemif1 Every time I see it, it baffles me more. It shows how much they clearly don’t understand football! There’… https://t.co/yiRTcztPOP",0,Twitter for iPhone,
Steve Moore 🔸️,34358581,Luton,2023-01-15 09:10:00,@phillbarrs @LauraTurner180 It's no different to a team being 4 points clear in a football league with 1 day to go.… https://t.co/kGi8VGZxfI,0,Twitter for Android,
Matt Dawson,98447857,"Hitchin, England",2023-01-15 09:01:44,I’ve loved Raphinha ever since he stepped foot in English football. Would be a superb Mudryk alternative but can’t… https://t.co/GlccDYFbaM,0,Twitter for iPhone,
Akram,871632727,"Luton, England",2023-01-15 08:50:42,@bristiancurgess @MrDtAFC @markgoldbridge Part of football is actually playing. Not shaw’s fault that Zinchenko has less minutes.,0,Twitter for iPhone,
Dr Rakib Ehsan,478096578,"Luton, United Kingdom.",2023-01-15 08:46:19,@sundersays Desperately sad. Yet another football club in a left-behind town on the brink.,2,Twitter for Android,
fcsportsman,1417114880893767686,Luton,2023-01-15 07:16:42,Sunday mornings without football 🥲 https://t.co/x8SzwIpAfD,1,Twitter for iPhone,
RSL,88302211,"Stevenage, United Kingdom",2023-01-15 06:43:25,@Football__Tweet David Moyes,0,Twitter for Android,
TNR PHOTO,1137793369684533248,"London, England",2023-01-15 06:27:35,"@MissyStephx Good morning , won’t be possible later as off to football",0,Twitter for iPhone,
Gareth Cooper,286669466,"Arlesey, England",2023-01-15 00:01:06,A part of football that I’ve championed for change in football for a long time now and its good to see tthis finall… https://t.co/5KSNh1svFo,0,Twitter for iPhone,
Luton Town Ladies YT_Official,851875319619481601,"Luton, England",2023-01-14 22:00:22,"A bit of juggling for fixtures ensuring we could get a few games on, but one in particular we played was the u9s wh… https://t.co/igHoi6J54y",0,Twitter for iPhone,
Leane Stewart,87758698,Harpenden,2023-01-14 21:21:03,When you are on a night out and see the football results 😱😂 https://t.co/MfirzUkfz2,0,Twitter for iPhone,
Alex Nicolas,362689620,Hitchin,2023-01-14 20:36:27,@AdamCrafton_ It's because they're not a football club,0,Twitter for Android,
Shariq Kiani 🔴,1216069575504277506,"Luton, England",2023-01-14 19:57:26,"@DonHusam6 🫶🏽

🙃

Subscribe to [This is Football] on YouTube 👍🏼 https://t.co/JhcwEp75yc",2,Twitter for Android,
Kevin Harper,327629108,Luton,2023-01-14 19:55:41,"All that dough and the best signing of them all was the one which cost them £3m!

Whoever agreed the deal of £58m f… https://t.co/kowrRGa7FQ",0,TweetDeck,
Steve Moore 🔸️,34358581,Luton,2023-01-14 19:51:46,@ActualOllieKay you think everyone inside football doesn't know that already??,0,Twitter Web App,
GeeMan🔴⚪,964877747087691778,Hertford,2023-01-14 19:47:11,"#phoenix #maskedsinger..time Traveled,completed it ..football...Jay Cartwright. Aka James Buckley",0,Twitter for Android,
GeeMan🔴⚪,964877747087691778,Hertford,2023-01-14 19:42:40,"#phoenix #MaskedSingerUK ..time travel, completed it..football...ex Dr Who Matt Smith was a yputh player for Notts Forest",0,Twitter for Android,
Red devil,3067690282,Luton,2023-01-14 19:40:49,Ten Hag says United are NOT thinking about the title after derby win https://t.co/RXAB8THUBi via @MailSport,0,Twitter Web App,
Red devil,3067690282,Luton,2023-01-14 19:39:39,OLIVER HOLT: Manchester United are back https://t.co/YdOI11lCX4 via @MailSport,0,Twitter Web App,
Red devil,3067690282,Luton,2023-01-14 19:38:45,Man United get a VAR helping hand for Bruno Fernandes' equaliser  https://t.co/yxSNaeiIYb via @MailSport,0,Twitter Web App,
Red devil,3067690282,Luton,2023-01-14 19:37:57,"Grealish, Maguire and Guardiola 'at centre of tunnel clash' https://t.co/f1Fv77FWi7 via @MailSport",0,Twitter Web App,
connstevie,351524345,Hertford,2023-01-14 19:16:27,@OllieHolt22 You're the ugly face of modern football... Especially with that Alice band,0,Twitter for Android,
Fighting Fit Football,1169208614088773636,St Albans,2023-01-14 19:07:30,Absolute pleasure to train with England walking football team @ParkinsonsPride today! @StuCarri @Johno318Johnson… https://t.co/RnCm1NXKbb,8,Twitter for iPhone,
JD 💙❤️🔥,754658612535066624,st albans ,2023-01-14 18:56:51,@roylfcjones Lad Everton still lost and in the bottom 3 and likely to get relegated… Klopp and the boys will pick u… https://t.co/aJ5paqW49E,0,Twitter for iPhone,
Daniel Gallagher,237253408,Luton,2023-01-14 18:49:18,Unbelievable football today. Third in play to 9th FT and the shit team down the M1 going third. Christ...,0,Twitter for Android,
Annonymous,45300922,"South East, England",2023-01-14 18:20:07,@FabrizioRomano Americans are not good in managing football matters and Chelsea is a good example,0,Twitter for iPhone,
Ian Bottrill,2301882107,Luton,2023-01-14 18:17:04,"In summary, great first half of football, the better team won, their wage bill must be astronomical. Ours isn't, no… https://t.co/kXN8gz2fci",0,Twitter for Android,
Olly,3302120626,Luton,2023-01-14 18:08:16,"🗓️ 14/01/2023
🏟️ Clarence Park
⏱️ 15.00
🏆 Vanarama National League South
🆚 St Albans City 2-3 Tonbridge Angels 
👥 1… https://t.co/J6qAzGiFRx",0,Twitter for Android,
Hyper Venom⭐️,226110996,"Hatfield, England",2023-01-14 18:03:07,@druyoung20 Even as a man United fan that goal is distasteful honestly . Var has spoilt football,0,Twitter for iPhone,
Lewis Barker,311713117,Baldock,2023-01-14 17:55:23,Gotta be the best day of football I’ve ever had!! Liverpool 😂😂😂😂,0,Twitter for iPhone,
Andy Holton,59845113,Henlow,2023-01-14 17:21:35,"I couldn’t give a shit about men’s football , but woman do play football",0,Twitter for iPad,
Mouse Bishop of St Albans,1380973922926092289,"St Albans, Hertfordshire",2023-01-14 16:59:47,"Devastated to lose 3-2 today, when I thought we were the better side. But that’s football! Chin up, and we go again… https://t.co/KfOupsdEXh",0,Twitter for iPhone,
Gary Linke,77319136,London,2023-01-14 16:36:22,@Rod_Studd He would have played the ball if Rashford was not there. Do you agree with that? Obviously equalisers  c… https://t.co/icsUQLM4Rr,0,Twitter for Android,
S.G ✨,1583793092,"Welwyn Garden City, England",2023-01-14 16:34:57,"Fuck off man,, this ain’t football manager 😂 they have like 26 attackers https://t.co/3OHiAML3Ok",0,Twitter for iPhone,
Fresh,1556331336805371905,"Luton, England",2023-01-14 16:33:24,@10HagRED can't remember feeling so good about football in a long time,0,Twitter for Android,
SH,1450286697883881475,"Enfield, London",2023-01-14 16:15:03,Liverpool back to midtable just when arsenal and united are back on top? Football is back👍,0,Twitter for iPhone,
SRA PE dept,880948014,"St Albans, Hertfordshire",2023-01-14 16:08:02,"Well done to both the year 7A and B football teams, kicking off 2023 with a fantastic performance against Marlborou… https://t.co/Dfk95c6UX1",2,Twitter for iPhone,
Hitchin Town Youth FC,860248262867025921,"Hitchin, England",2023-01-14 14:57:25,"Been an unusually up and down, testing season for our U11 Warriors but you won't find a better bunch of mates. Play… https://t.co/cH3hbE3nxJ",0,Twitter for iPhone,
Leon Smith ❄️,288144105,Cheshunt,2023-01-14 14:13:04,"Yeah football is done for this season, hand the trophy over now",0,Twitter for iPhone,
Adrian,3332864920,"Hitchin, England",2023-01-14 14:11:10,"2-1 Man Uniteddds,,,,,  THIS IS FOOTBALL HERITAGE!!!!",0,Twitter for iPhone,
ARI the Boy,68978482,"Stotfold, England",2023-01-14 14:10:09,The offside rule in #PremierLeague football is a joke. 🤷‍♂️ #VAR,0,Twitter for iPhone,
the,835262889405657088,"Hitchin, England",2023-01-14 14:09:16,@Football__Tweet was he in the way of akanji? get in anyway,0,Twitter for iPhone,
dale bennett,128153683,"Hatfield, England",2023-01-14 14:08:52,"How is that onside
Fucking shocking modern football",0,Twitter for Android,
Rt Hon Stephen McPartland,397160160,Stevenage,2023-01-14 13:54:13,Great to meet with Stuart Dinsey of @StevenageFC &amp; @OliverHealdUK in @UKParliament to discuss how the Fan Led Revie… https://t.co/Ef2LCgRYZL,0,Twitter for iPhone,
Jane Lees,32349837,London,2023-01-14 13:46:33,@BBCSport Too slow. Same old tiky taky football with no forward momentum. Sick of it...,0,Twitter for Android,
Anthony,427831764,"Luton, England",2023-01-14 13:22:20,@cuongdien2468 @Football__Tweet Arsenal have the strangest fanbase out there,0,Twitter for iPhone,
Tonkovsferrari,1390228597013684229,Letchworth,2023-01-14 12:14:18,"@Lowe_Profile_ I don't follow football anymore, I'll admit. But I assume that you didn't have a full strength team against Saints.",0,Twitter Web App,
Etonbury PE,837022108773453825,"Stotfold, England",2023-01-14 12:10:04,"Our KS2 Legend of the week for the boys has been awarded to:
💙⭐Ben⭐💙
For showing an outstanding attitude and scorin… https://t.co/zft2Hl82ef",1,Twitter for iPhone,
Kevin Harper,327629108,Luton,2023-01-14 11:35:11,"Here is our preview of today's #Championship matches - https://t.co/D8RKYG3sid

#football #betting #tips #EFL #SkyBetChampionship #Boro",0,TweetDeck,
Kevin Harper,327629108,Luton,2023-01-14 11:16:50,"We've previewed today's #PremierLeague matches here - https://t.co/fLahrPV5qc

#football #betting #tips #EPL #EVESOT #EFC #SaintsFC",0,TweetDeck,
connstevie,351524345,Hertford,2023-01-14 11:07:56,@henrywinter Oh dear. Kenwright has overseen the demise of Everton football club over the last 25 years. To portray… https://t.co/fw0gBZcNI8,0,Twitter for Android,
Dean Grimshawe,15006426,"St Albans, Hertfordshire",2023-01-14 11:02:51,"Normally I look forward to following the football at the weekend. As a Chelsea fan with our current form, I’m not as excited as usual 😫",0,Twitter for iPhone,
Anthony Gosling,2494557062,Saint Albans,2023-01-14 10:59:40,"@RJPcoach For me a rob, playing golf or getting to the driving range, going gym, reading, catching up with friends… https://t.co/VMFsTj95By",0,Twitter for iPhone,
Dancing Samurai,1596516912716025921,"Hitchin, England",2023-01-14 10:40:25,@FootyAccums I watched the Napoli Juve game last night - Napoli are seriously good. They play some fantastic football.,0,Twitter for iPad,
Darren Kerr,1426523107666313218,"Luton, England",2023-01-14 10:34:56,Can you guess what today is? @TheRefStop @refsix #countycup #bedsfa #football #referee,0,Twitter for iPhone,
Welwyn Garden City FC,276208433,Welwyn Garden City,2023-01-14 10:12:54,With all of our football being called off today why don't you pop down the club for the Manchester Derby. We have a… https://t.co/hSBtHmpjpZ,1,Twitter for Android,
Andrew Mortimer,1526902162281975808,"Hitchin, England",2023-01-14 10:05:48,@SkySportsPL Great acquisition by Villa. Proper football manager.,0,Twitter for iPhone,
Chris Atkins,28158596,St Albans,2023-01-14 09:56:11,@leahcwilliamson @bmeado9 thank you for inspiring me to be a footballer - we are going to your match tomorrow and I… https://t.co/A57yx5TJdU,0,Twitter for Android,
Jim Bundy,1574929494,Codicote,2023-01-14 09:50:50,I'm trying out my new boots whilst walking the Football pitches in Codicote https://t.co/pyQdKvrCnw,1,Twitter for Android,
"Mr, John Adams",448077295,London!,2023-01-14 08:57:27,😃FANTASTIC. NOW THIS REALLY IS. A COMMUNITY SERVING FOOTBALL CLUB! 😉👍😃⚽🎤♥️ https://t.co/hS67grUfnM,0,Twitter for Android,
Neil Metcalfe,90617579,"Welwyn Garden City, Herts",2023-01-14 08:39:26,"Not often a Manchester United and world football legend lends Stevenage a bit if advice. Well, Sir Alex Ferguson ha… https://t.co/e3kigp6m8x",4,Twitter Web App,
Darren,1063223930352295936,Cheshunt,2023-01-14 08:05:20,@melbrazil2 Se one half was probably best we played all season tbf!!! Always hard place to come to!!!! Vieria obvio… https://t.co/p2MTRzK8q0,0,Twitter for Android,
Darren,1063223930352295936,Cheshunt,2023-01-14 07:50:13,@KelvinFletche12 @MattHancock Cause there defender was Shocking that's football,0,Twitter for Android,
Adrian,3332864920,"Hitchin, England",2023-01-14 05:10:41,@Jacksonafc35 That game will forever haunt me. When Mourinho scored that goal I didn’t want to watch football again,0,Twitter for iPhone,
☆ 🐐KISSMYGOOOAT 🐐☆,1541933468170522624,"Luton, England",2023-01-14 04:24:37,@MichaelBukkakis @assassinscreed @odyssey @small_united @JessLuvsCheryl @jameskinsella51 @CoryKociuruba… https://t.co/ywb4W8feph,0,Twitter for Android,
dale bennett,128153683,"Hatfield, England",2023-01-13 22:06:24,"@El_Loco_Jo Modern football is just time wasting. Diving
Every tackle is a foul now
Refs are slow and scared",0,Twitter for Android,
ohwhenthehatters,1370930949572210690,"Luton, England",2023-01-13 21:59:17,"If you’re not already go, follow my Hatters Instagram page where you will find the latest Luton content✅🎩 

#COYH… https://t.co/SbzqH591d2",0,Twitter for iPhone,
Aidan,557597579,"Letchworth, Hertfordshire",2023-01-13 21:15:23,@PremLeaguePanel One of the most complete strikers in European football?,0,Twitter for Android,
Palesaentle🌻,839106203070394368,Hatfield📍,2023-01-13 21:01:12,My heart rate. When watching football 😭 no.,0,Twitter for iPhone,
Gav,250664608, Cheshunt,2023-01-13 20:38:49,"@thfcrt Let's get this RIGHT 

@SpursOfficial are the 10th richest Club in world for 2 reasons
1 Very good buissnes… https://t.co/yGWKTz48QP",0,Twitter for Android,
Trevor Clayworth,1870952892,London Colney ,2023-01-13 19:34:11,@Football__Tweet @demieethorpe Almost a trophy….,0,Twitter for iPhone,
Rob Morris,725645569,St Albans,2023-01-13 19:28:41,@longlaneroyal They will sell out because their season ticket holders are compelled to purchase all cup tickets. If… https://t.co/S0DE8w15TV,0,Twitter for iPhone,
the,835262889405657088,"Hitchin, England",2023-01-13 19:25:10,@Football__Tweet 4 players from the top 2…,0,Twitter for iPhone,
Neil Paterson,1320488419798241280,Welwyn Garden City,2023-01-13 19:22:19,Henry was back helping out at @welwynpegasusfc autism &amp; ADHD football training. Over 20 at tonight's session. Quick… https://t.co/VUXR9Rloir,1,Twitter for Android,
SASGEO,174019147,"Luton, England",2023-01-13 19:13:31,@buszyj @Brown_CentDan @siphillipssport @Matt_Law_DT Let them continue living in denial that’s the dream the new ow… https://t.co/o71uUfQOqb,0,Twitter for iPhone,
Jane Sully,231900704,Stevenage,2023-01-13 18:12:56,@ThatHadleyChick mum and person inside and outside. You love your daughter and your football so enjoy your life huni. Take care xx,0,Twitter Web App,
Kevin Harper,327629108,Luton,2023-01-13 17:59:52,"We've previewed tonight's #PremierLeague match here - https://t.co/lRPOylSqQD

#football #betting #tips #EPL #AVLLEE #AVFC #LUFC",0,TweetDeck,
Sandringham PE,634543868,St. Albans,2023-01-13 17:26:31,Year 7 Football: A really tough week for the year 7’s. Two very respectable opponents in both round 5 of the nation… https://t.co/iTSZaNAFGA,0,Twitter for iPhone,
